"subj" "expt" "item" "condition" "pos" "word" "correct" "rt" "so" "rcpos" "region"
"72646" 7 "expt2" 3 "a" "4" "很" "-" 319 -0.5 "5" "headnoun1"
"72669" 7 "expt2" 4 "b" "4" "看不起" "-" 681 0.5 "5" "headnoun1"
"72835" 7 "expt2" 11 "a" "4" "斥责了" "-" 2294 -0.5 "5" "headnoun1"
"73083" 7 "expt2" 8 "b" "4" "怒骂着" "-" 1451 0.5 "5" "headnoun1"
"73196" 7 "expt2" 7 "a" "4" "问候着" "-" 2448 -0.5 "5" "headnoun1"
"73328" 7 "expt2" 16 "b" "4" "赶走了" "-" 635 0.5 "5" "headnoun1"
"73371" 7 "expt2" 24 "b" "4" "找到了" "-" 754 0.5 "5" "headnoun1"
"73409" 7 "expt2" 23 "a" "4" "没" "-" 409 -0.5 "5" "headnoun1"
"73621" 7 "expt2" 12 "b" "4" "打伤了" "-" 274 0.5 "5" "headnoun1"
"73650" 7 "expt2" 20 "b" "4" "很" "-" 635 0.5 "5" "headnoun1"
"73688" 7 "expt2" 19 "a" "4" "很" "-" 319 -0.5 "5" "headnoun1"
"73735" 7 "expt2" 15 "a" "4" "低估了" "-" 274 -0.5 "5" "headnoun1"
"73867" 8 "expt2" 2 "a" "4" "恨透了" "-" 1270 -0.5 "5" "headnoun1"
"73901" 8 "expt2" 15 "b" "4" "低估了" "-" 590 0.5 "5" "headnoun1"
"74008" 8 "expt2" 7 "b" "4" "问候着" "-" 1949 0.5 "5" "headnoun1"
"74033" 8 "expt2" 23 "b" "4" "没" "-" 499 0.5 "5" "headnoun1"
"74101" 8 "expt2" 19 "b" "4" "很" "-" 771 0.5 "5" "headnoun1"
"74200" 8 "expt2" 3 "b" "4" "很" "-" 454 0.5 "5" "headnoun1"
"74246" 8 "expt2" 22 "a" "4" "看到了" "-" 409 -0.5 "5" "headnoun1"
"74391" 8 "expt2" 10 "a" "4" "招呼着" "-" 1360 -0.5 "5" "headnoun1"
"74453" 8 "expt2" 6 "a" "4" "暗恋着" "-" 2266 -0.5 "5" "headnoun1"
"74582" 8 "expt2" 18 "a" "4" "吵醒了" "-" 409 -0.5 "5" "headnoun1"
"74647" 8 "expt2" 14 "a" "4" "逼疯了" "-" 409 -0.5 "5" "headnoun1"
"74772" 8 "expt2" 11 "b" "4" "斥责了" "-" 726 0.5 "5" "headnoun1"
"75159" 9 "expt2" 10 "b" "4" "招呼着" "-" 1947 0.5 "5" "headnoun1"
"75194" 9 "expt2" 6 "b" "4" "暗恋着" "-" 770 0.5 "5" "headnoun1"
"75228" 9 "expt2" 17 "a" "4" "不" "-" 500 -0.5 "5" "headnoun1"
"75420" 9 "expt2" 5 "a" "4" "撞到了" "-" 544 -0.5 "5" "headnoun1"
"75536" 9 "expt2" 21 "a" "4" "拜访了" "-" 680 -0.5 "5" "headnoun1"
"75607" 9 "expt2" 18 "b" "4" "吵醒了" "-" 2083 0.5 "5" "headnoun1"
"75690" 9 "expt2" 1 "a" "4" "遇见了" "-" 907 -0.5 "5" "headnoun1"
"75733" 9 "expt2" 13 "a" "4" "误导了" "-" 1901 -0.5 "5" "headnoun1"
"75888" 9 "expt2" 2 "b" "4" "恨透了" "-" 816 0.5 "5" "headnoun1"
"75935" 9 "expt2" 9 "a" "4" "见到了" "-" 544 -0.5 "5" "headnoun1"
"76059" 9 "expt2" 22 "b" "4" "看到了" "-" 544 0.5 "5" "headnoun1"
"76153" 9 "expt2" 14 "b" "4" "逼疯了" "-" 770 0.5 "5" "headnoun1"
